Timestamp,Latitude,Longitude,Vehicle_Count,Traffic_Speed_kmh,Road_Occupancy_%,Traffic_Light_State,Weather_Condition,Accident_Report,Ride_Sharing_Demand,Parking_Availability,Emission_Levels_g_km,Energy_Consumption_L_h,Traffic_Condition,Date,Year,Month,Month_Name,Day,Day_of_Week,Day_Name,Week_of_Year,Quarter,Hour,Minute,Is_Weekend,Time_Period,Is_Morning_Peak,Is_Evening_Peak,Is_Peak_Hour,Is_Off_Peak_Hour,Vehicle_Count_Log,Vehicle_Count_Category,Traffic_Speed_Log,Speed_Category,Road_Occupancy_Log,Occupancy_Category,Vehicle_Count_per_Occupancy,Occupancy_per_Vehicle,High_Traffic_Flag,Low_Speed_Flag,Congestion_Risk_Flag,Traffic_Condition_ID,Weather_Condition_ID,Traffic_Light_State_ID,Accident_Report_ID,Time_Period_ID,Speed_Category_ID,Occupancy_Category_ID,Vehicle_Count_Category_ID,Average_Speed_by_Weather,Speed_vs_Weather_Average,Average_Vehicles_by_Traffic_Condition,Vehicles_vs_Traffic_Condition_Average,Average_Vehicles_by_Hour,Vehicles_vs_Hour_Average,Vehicle_Count_Outlier_Flag,Traffic_Speed_Outlier_Flag,Road_Occupancy_Outlier_Flag,Total_Missing_Values_Per_Row,Total_Available_Values_Per_Row,Missing_Value_Percentage_Per_Row
2024-03-04 21:30:00,40.73037657,-73.77175933,242,69.55565329,26.73956606,Red,Fog,0,48,45,186.9899628,9.441740194,High,2024-03-04,2024,3,March,4,0,Monday,10,1,21,30,0,Night,0,0,0,1,5.493061443340548,At or Above Median,4.256401806768111,Fast,3.322859771649695,Moderate Occupancy,9.050259060187605,0.11049407462809918,1,0,0,0,1,1,0,4,0,2,0,40.95627874900964,28.599374540990354,182.49241945672773,59.50758054327227,151.80392156862746,90.19607843137254,0,0,0,0,60,0.0
2024-03-04 21:35:00,40.8482229,-73.91176498,96,46.09568086,68.06932135,Red,Rain,0,39,39,102.2795892,29.06010426,Medium,2024-03-04,2024,3,March,4,0,Monday,10,1,21,35,0,Night,0,0,0,1,4.574710978503383,Below Median,3.8521812953313344,Moderate,4.235110657513302,High Occupancy,1.4103269739738635,0.7090554307291667,0,0,0,2,2,1,0,4,1,0,1,42.50816174258483,3.5875191174151695,117.06305084745763,-21.06305084745763,151.80392156862746,-55.80392156862746,0,0,0,0,60,0.0
2024-03-04 21:40:00,40.61027489,-73.79997907,202,19.37371261,34.99875117,Green,Clear,0,83,4,131.6093808,13.26583601,High,2024-03-04,2024,3,March,4,0,Monday,10,1,21,40,0,Night,0,0,0,1,5.313205979041787,At or Above Median,3.0142454723454075,Very Slow,3.5834842481321854,Moderate Occupancy,5.771634508294943,0.1732611444059406,1,1,1,0,0,0,0,4,3,2,0,41.71757820475964,-22.34386559475964,182.49241945672773,19.50758054327227,151.80392156862746,50.19607843137254,0,0,0,0,60,0.0
2024-03-04 21:45:00,40.7554918,-73.87532919,183,13.63729908,24.44003973,Red,Rain,0,63,3,461.018992,22.72219773,High,2024-03-04,2024,3,March,4,0,Monday,10,1,21,45,0,Night,0,0,0,1,5.214935757608986,At or Above Median,2.6835730024419253,Very Slow,3.2363243001845383,Low Occupancy,7.4877128687875505,0.13355212967213115,1,1,1,0,2,1,0,4,3,1,0,42.50816174258483,-28.870862662584834,182.49241945672773,0.5075805432722689,151.80392156862746,31.19607843137254,0,0,0,0,60,0.0
2024-03-04 21:50:00,40.61124904,-73.75298739,282,45.86982157,99.30680418,Green,Rain,0,93,37,464.1809946,15.65990775,High,2024-03-04,2024,3,March,4,0,Monday,10,1,21,50,0,Night,0,0,0,1,5.645446897643238,At or Above Median,3.8473740050146312,Moderate,4.608233530952122,Very High Occupancy,2.8396845747735147,0.3521517878723404,1,0,0,0,2,0,0,4,1,3,0,42.50816174258483,3.361659827415167,182.49241945672773,99.50758054327227,151.80392156862746,130.19607843137254,0,0,0,0,60,0.0
2024-03-04 21:55:00,40.64514896,-73.7550141,108,44.66147397,72.75545767,Red,Rain,0,73,10,402.9718903,6.295075788,Medium,2024-03-04,2024,3,March,4,0,Monday,10,1,21,55,0,Night,0,0,0,1,4.6913478822291435,Below Median,3.821254922008561,Moderate,4.3007549947869785,High Occupancy,1.484424721645765,0.6736616450925926,0,0,0,2,2,1,0,4,1,0,1,42.50816174258483,2.153312227415171,117.06305084745763,-9.063050847457632,151.80392156862746,-43.80392156862746,0,0,0,0,60,0.0
2024-03-04 22:00:00,40.76975447,-73.91430185,249,19.13936976,57.13926814,Red,Fog,0,19,7,230.3241448,22.40721731,High,2024-03-04,2024,3,March,4,0,Monday,10,1,22,0,0,Night,0,0,0,1,5.521460917862246,At or Above Median,3.0026765938514273,Very Slow,4.0628413071602045,High Occupancy,4.35777370108962,0.2294749724497992,1,1,1,0,1,1,0,4,3,0,0,40.95627874900964,-21.81690898900964,182.49241945672773,66.50758054327227,151.37254901960785,97.62745098039215,0,0,0,0,60,0.0
2024-03-04 22:05:00,40.77095476,-73.89076532,244,60.21639473,88.9584164,Yellow,Fog,0,40,13,358.1977747,25.79828639,High,2024-03-04,2024,3,March,4,0,Monday,10,1,22,5,0,Night,0,0,0,1,5.501258210544727,At or Above Median,4.114415041387863,Fast,4.499347523556894,Very High Occupancy,2.7428545816604712,0.36458367377049183,1,0,0,0,1,2,0,4,0,3,0,40.95627874900964,19.260115980990356,182.49241945672773,61.50758054327227,151.37254901960785,92.62745098039215,0,0,0,0,60,0.0
2024-03-04 22:10:00,40.78800595,-73.93757805,265,58.30301018,63.31338509,Red,Snow,0,2,47,296.5329113,8.811489327,High,2024-03-04,2024,3,March,4,0,Monday,10,1,22,10,0,Night,0,0,0,1,5.583496308781699,At or Above Median,4.08266006660404,Moderate,4.16376777583193,High Occupancy,4.185528851810757,0.23891843430188678,1,0,0,0,3,1,0,4,1,0,0,43.232495734182976,15.070514445817025,182.49241945672773,82.50758054327227,151.37254901960785,113.62745098039215,0,0,0,0,60,0.0
2024-03-04 22:15:00,40.79236714,-73.81354648,159,45.56966612,96.49368789,Red,Clear,0,40,22,314.8864003,19.93326391,High,2024-03-04,2024,3,March,4,0,Monday,10,1,22,15,0,Night,0,0,0,1,5.075173815233827,At or Above Median,3.8409493875462104,Moderate,4.57978763631836,Very High Occupancy,1.6477761755904217,0.6068785401886793,1,0,0,0,0,1,0,4,1,3,0,41.71757820475964,3.852087915240361,182.49241945672773,-23.49241945672773,151.37254901960785,7.627450980392155,0,0,0,0,60,0.0
2024-03-04 22:20:00,40.86175238,-73.89328586,230,38.28140477,93.88642274,Green,Snow,0,78,35,437.2030144,14.82714084,High,2024-03-04,2024,3,March,4,0,Monday,10,1,22,20,0,Night,0,0,0,1,5.442417710521793,At or Above Median,3.6707512458304916,Slow,4.552680626255124,Very High Occupancy,2.4497684892834806,0.408201838,1,1,1,0,3,0,0,4,2,3,0,43.232495734182976,-4.951090964182974,182.49241945672773,47.50758054327227,151.37254901960785,78.62745098039215,0,0,0,0,60,0.0
2024-03-04 22:25:00,40.73348874,-73.77230628,167,59.03629127,97.94822631,Yellow,Clear,0,45,17,471.7627739,28.88565244,High,2024-03-04,2024,3,March,4,0,Monday,10,1,22,25,0,Night,0,0,0,1,5.123963979403259,At or Above Median,4.094949233871346,Moderate,4.594596746774224,Very High Occupancy,1.704982379889713,0.5865163252095809,1,0,0,0,0,2,0,4,1,3,0,41.71757820475964,17.31871306524036,182.49241945672773,-15.492419456727731,151.37254901960785,15.627450980392155,0,0,0,0,60,0.0
2024-03-04 22:30:00,40.63624322,-73.76031526,253,51.60033644,88.38878543,Green,Rain,0,25,3,121.5631269,22.09645231,High,2024-03-04,2024,3,March,4,0,Monday,10,1,22,30,0,Night,0,0,0,1,5.537334267018537,At or Above Median,3.962722515920927,Moderate,4.492995231693436,Very High Occupancy,2.862354073191387,0.3493627882608696,1,0,0,0,2,0,0,4,1,3,0,42.50816174258483,9.092174697415167,182.49241945672773,70.50758054327227,151.37254901960785,101.62745098039215,0,0,0,0,60,0.0
2024-03-04 22:35:00,40.86843472,-73.95142737,99,17.06713706,92.18100742,Red,Clear,0,68,7,362.0495027,19.28061991,High,2024-03-04,2024,3,March,4,0,Monday,10,1,22,35,0,Night,0,0,0,1,4.605170185988092,Below Median,2.8940946559699117,Very Slow,4.534543917877749,Very High Occupancy,1.0739739429070345,0.9311212870707071,0,1,0,0,0,1,0,4,3,3,1,41.71757820475964,-24.65044114475964,182.49241945672773,-83.49241945672773,151.37254901960785,-52.372549019607845,0,0,0,0,60,0.0
2024-03-04 22:40:00,40.86328244,-73.74171414,94,44.96833681,73.93087514,Green,Fog,0,32,30,181.8784719,26.37401101,Medium,2024-03-04,2024,3,March,4,0,Monday,10,1,22,40,0,Night,0,0,0,1,4.553876891600541,Below Median,3.8279528292636935,Moderate,4.316566023742154,High Occupancy,1.271457964240189,0.7864986717021276,0,0,0,2,1,0,0,4,1,0,1,40.95627874900964,4.012058060990356,117.06305084745763,-23.06305084745763,151.37254901960785,-57.372549019607845,0,0,0,0,60,0.0
2024-03-04 22:45:00,40.85048798,-73.74342126,101,58.21453716,74.05708199,Green,Clear,0,46,48,297.7904027,16.54798982,Medium,2024-03-04,2024,3,March,4,0,Monday,10,1,22,45,0,Night,0,0,0,1,4.624972813284271,Below Median,4.08116707188014,Moderate,4.318248917251755,High Occupancy,1.3638128493050554,0.7332384355445545,0,0,0,2,0,0,0,4,1,0,1,41.71757820475964,16.49695895524036,117.06305084745763,-16.06305084745763,151.37254901960785,-50.372549019607845,0,0,0,0,60,0.0
2024-03-04 22:50:00,40.61694028,-73.99623757,10,56.70396782,14.51016802,Yellow,Rain,0,43,3,222.4330405,8.30225317,Low,2024-03-04,2024,3,March,4,0,Monday,10,1,22,50,0,Night,0,0,0,1,2.3978952727983707,Below Median,4.055325937527571,Moderate,2.7414958101407314,Low Occupancy,0.6891718956125499,1.451016802,0,0,0,1,2,2,0,4,1,1,1,42.50816174258483,14.19580607741517,53.389972144846794,-43.389972144846794,151.37254901960785,-141.37254901960785,0,0,0,0,60,0.0
2024-03-04 22:55:00,40.65825492,-73.82703604,144,68.11351409,97.55810705,Red,Rain,0,3,9,231.1330788,10.6907061,High,2024-03-04,2024,3,March,4,0,Monday,10,1,22,55,0,Night,0,0,0,1,4.976733742420574,Below Median,4.235750284589502,Fast,4.590646293533401,Very High Occupancy,1.4760433997166205,0.6774868545138889,0,0,0,0,2,1,0,4,0,3,1,42.50816174258483,25.605352347415163,182.49241945672773,-38.49241945672773,151.37254901960785,-7.372549019607845,0,0,0,0,60,0.0
2024-03-04 23:00:00,40.80738055,-73.96238432,82,35.62701727,85.27808648,Yellow,Clear,1,9,35,461.7440148,9.544834685,High,2024-03-04,2024,3,March,4,0,Monday,10,1,23,0,0,Night,0,0,0,1,4.418840607796598,Below Median,3.6007861448648053,Slow,4.457575643249985,Very High Occupancy,0.9615600371055606,1.039976664390244,0,1,0,0,0,2,1,4,2,3,1,41.71757820475964,-6.090560934759637,182.49241945672773,-100.49241945672773,146.97549019607843,-64.97549019607843,0,0,0,0,60,0.0
2024-03-04 23:05:00,40.60960093,-73.77194215,68,64.47880592,79.94979162,Red,Fog,0,49,21,65.30271813,9.962242669,Medium,2024-03-04,2024,3,March,4,0,Monday,10,1,23,5,0,Night,0,0,0,1,4.23410650459726,Below Median,4.18172651653947,Fast,4.393829105938737,Very High Occupancy,0.8505337990523207,1.1757322297058823,0,0,0,2,1,1,0,4,0,3,1,40.95627874900964,23.522527170990358,117.06305084745763,-49.06305084745763,146.97549019607843,-78.97549019607843,0,0,0,0,60,0.0
2024-03-04 23:10:00,40.89971072,-73.85446542,267,36.70871708,88.61994534,Yellow,Fog,0,98,15,199.9275373,23.9239546,High,2024-03-04,2024,3,March,4,0,Monday,10,1,23,10,0,Night,0,0,0,1,5.5909869805108565,At or Above Median,3.6298912900073805,Slow,4.495577899449309,Very High Occupancy,3.012865771645713,0.3319099076404494,1,1,1,0,1,2,0,4,2,3,0,40.95627874900964,-4.247561669009642,182.49241945672773,84.50758054327227,146.97549019607843,120.02450980392157,0,0,0,0,60,0.0
2024-03-04 23:15:00,40.88689684,-73.77441006,187,36.26648438,76.33368539,Yellow,Fog,0,93,33,154.95361,19.96995143,Medium,2024-03-04,2024,3,March,4,0,Monday,10,1,23,15,0,Night,0,0,0,1,5.236441962829949,At or Above Median,3.618094380627688,Slow,4.348129635444734,Very High Occupancy,2.4497703608123933,0.4082015261497326,1,1,1,2,1,2,0,4,2,3,0,40.95627874900964,-4.68979436900964,117.06305084745763,69.93694915254237,146.97549019607843,40.024509803921575,0,0,0,0,60,0.0
2024-03-04 23:20:00,40.64427976,-73.88425182,91,5.308951206,90.62114279,Green,Fog,0,34,40,487.1233118,22.95819717,High,2024-03-04,2024,3,March,4,0,Monday,10,1,23,20,0,Night,0,0,0,1,4.5217885770490405,Below Median,1.841969451328015,Very Slow,4.517662061530774,Very High Occupancy,1.004180671290782,0.9958367339560439,0,1,0,0,1,0,0,4,3,3,1,40.95627874900964,-35.64732754300964,182.49241945672773,-91.49241945672773,146.97549019607843,-55.975490196078425,0,0,0,0,60,0.0
2024-03-04 23:25:00,40.75652575,-73.98797496,283,21.75667853,47.99409507,Green,Snow,0,49,16,456.546866,15.05471517,High,2024-03-04,2024,3,March,4,0,Monday,10,1,23,25,0,Night,0,0,0,1,5.648974238161206,At or Above Median,3.124858664074379,Slow,3.8916997820733505,Moderate Occupancy,5.896558724302248,0.1695904419434629,1,1,1,0,3,0,0,4,2,2,0,43.232495734182976,-21.475817204182977,182.49241945672773,100.50758054327227,146.97549019607843,136.02450980392157,0,0,0,0,60,0.0
2024-03-04 23:30:00,40.86287209,-73.74297367,42,35.40018,19.27307361,Yellow,Rain,0,51,44,340.4849578,29.86001954,Medium,2024-03-04,2024,3,March,4,0,Monday,10,1,23,30,0,Night,0,0,0,1,3.7612001156935624,Below Median,3.594573719685413,Slow,3.009293582417165,Low Occupancy,2.179206121965307,0.458882705,0,1,0,2,2,2,0,4,2,1,1,42.50816174258483,-7.107981742584833,117.06305084745763,-75.06305084745763,146.97549019607843,-104.97549019607843,0,0,0,0,60,0.0
2024-03-04 23:35:00,40.8291984,-73.9790842,252,74.91504284,51.82017195,Green,Fog,0,74,0,56.83405921,18.37159885,High,2024-03-04,2024,3,March,4,0,Monday,10,1,23,35,0,Night,0,0,0,1,5.53338948872752,At or Above Median,4.329614857649345,Fast,3.966893162259371,High Occupancy,4.862971127211784,0.2056356029761905,1,0,0,0,1,0,0,4,0,0,0,40.95627874900964,33.95876409099036,182.49241945672773,69.50758054327227,146.97549019607843,105.02450980392157,0,0,0,0,60,0.0
2024-03-04 23:40:00,40.87400372,-73.75020215,45,68.89638842,53.99656599,Red,Rain,0,14,41,82.68316336,19.80189304,Medium,2024-03-04,2024,3,March,4,0,Monday,10,1,23,40,0,Night,0,0,0,1,3.828641396489095,Below Median,4.2470139800937785,Fast,4.007270746737774,High Occupancy,0.8333863306850636,1.1999236886666667,0,0,0,2,2,1,0,4,0,0,1,42.50816174258483,26.38822667741516,117.06305084745763,-72.06305084745763,146.97549019607843,-101.97549019607843,0,0,0,0,60,0.0
2024-03-04 23:45:00,40.65441791,-73.99561372,51,15.26405782,26.30183079,Yellow,Clear,0,62,2,102.6846425,11.38656178,High,2024-03-04,2024,3,March,4,0,Monday,10,1,23,45,0,Night,0,0,0,1,3.9512437185814275,Below Median,2.7889576314107245,Very Slow,3.3069537618471267,Moderate Occupancy,1.9390285188584775,0.5157221723529412,0,1,0,0,0,2,0,4,3,2,1,41.71757820475964,-26.453520384759642,182.49241945672773,-131.49241945672773,146.97549019607843,-95.97549019607843,0,0,0,0,60,0.0
2024-03-04 23:50:00,40.63132821,-73.76020649,119,50.50555634,81.39681212,Red,Rain,0,2,13,351.3697283,20.18337031,High,2024-03-04,2024,3,March,4,0,Monday,10,1,23,50,0,Night,0,0,0,1,4.787491742782046,Below Median,3.94168969194706,Moderate,4.411546748302953,Very High Occupancy,1.4619737174050889,0.6840068245378151,0,0,0,0,2,1,0,4,1,3,1,42.50816174258483,7.997394597415166,182.49241945672773,-63.49241945672773,146.97549019607843,-27.975490196078425,0,0,0,0,60,0.0
2024-03-04 23:55:00,40.84207535,-73.91307548,212,53.15626257,96.1216576,Red,Snow,0,37,0,427.1407053,10.98151229,High,2024-03-04,2024,3,March,4,0,Monday,10,1,23,55,0,Night,0,0,0,1,5.3612921657094255,At or Above Median,3.991873619022027,Moderate,4.575964394710844,Very High Occupancy,2.205538328128041,0.4534040452830189,1,0,0,0,3,1,0,4,1,3,0,43.232495734182976,9.923766835817027,182.49241945672773,29.50758054327227,146.97549019607843,65.02450980392157,0,0,0,0,60,0.0
2024-03-05 00:00:00,40.71078634,-73.77791675,255,23.1297336,33.08811083,Yellow,Snow,0,48,22,196.37718,17.06697346,High,2024-03-05,2024,3,March,5,1,Tuesday,10,1,0,0,0,Late Night,0,0,0,1,5.545177444479562,At or Above Median,3.1834448393770747,Slow,3.5289486674831023,Moderate Occupancy,7.706695656036039,0.129757297372549,1,1,1,0,3,2,0,2,2,2,0,43.232495734182976,-20.102762134182974,182.49241945672773,72.50758054327227,145.91666666666666,109.08333333333334,0,0,0,0,60,0.0
2024-03-05 00:05:00,40.71068646,-73.72582804,10,50.23440742,10.21337103,Green,Snow,0,42,10,258.8754548,21.31960794,Low,2024-03-05,2024,3,March,5,1,Tuesday,10,1,0,5,0,Late Night,0,0,0,1,2.3978952727983707,Below Median,3.936411326263062,Moderate,2.4171069082026873,Low Occupancy,0.9791086577219942,1.021337103,0,0,0,1,3,0,0,2,1,1,1,43.232495734182976,7.001911685817021,53.389972144846794,-43.389972144846794,145.91666666666666,-135.91666666666666,0,0,0,0,60,0.0
2024-03-05 00:10:00,40.73701008,-73.88162905,50,46.57433532,58.97518247,Red,Snow,0,23,32,451.4990312,28.84550188,Medium,2024-03-05,2024,3,March,5,1,Tuesday,10,1,0,10,0,Late Night,0,0,0,1,3.9318256327243257,Below Median,3.862293441881252,Moderate,4.093930851155478,High Occupancy,0.8478142483990521,1.1795036494,0,0,0,2,3,1,0,2,1,0,1,43.232495734182976,3.341839585817027,117.06305084745763,-67.06305084745763,145.91666666666666,-95.91666666666666,0,0,0,0,60,0.0
2024-03-05 00:15:00,40.80620763,-73.93054682,119,48.1550035,97.29877009,Yellow,Rain,0,75,6,452.5287838,23.00138544,High,2024-03-05,2024,3,March,5,1,Tuesday,10,1,0,15,0,Late Night,0,0,0,1,4.787491742782046,Below Median,3.8949786420222217,Moderate,4.588011515274237,Very High Occupancy,1.2230370423996795,0.8176367234453782,0,0,0,0,2,2,0,2,1,3,1,42.50816174258483,5.646841757415167,182.49241945672773,-63.49241945672773,145.91666666666666,-26.916666666666657,0,0,0,0,60,0.0
2024-03-05 00:20:00,40.62015716,-73.74576155,162,77.42283887,28.59645896,Red,Fog,0,66,48,263.0295963,24.79026506,Medium,2024-03-05,2024,3,March,5,1,Tuesday,10,1,0,20,0,Late Night,0,0,0,1,5.093750200806762,At or Above Median,4.362115197050573,Fast,3.387654724444078,Moderate Occupancy,5.665037067232746,0.17652135160493826,1,0,0,2,1,1,0,2,0,2,0,40.95627874900964,36.466560120990366,117.06305084745763,44.93694915254237,145.91666666666666,16.083333333333343,0,0,0,0,60,0.0
2024-03-05 00:25:00,40.68283022,-73.95720912,104,19.31640303,65.59111502,Yellow,Clear,0,43,0,53.12016657,27.2263528,High,2024-03-05,2024,3,March,5,1,Tuesday,10,1,0,25,0,Late Night,0,0,0,1,4.653960350157523,Below Median,3.0114285908008998,Very Slow,4.198571160538582,High Occupancy,1.585580607499787,0.6306837982692308,0,1,0,0,0,2,0,2,3,0,1,41.71757820475964,-22.40117517475964,182.49241945672773,-78.49241945672773,145.91666666666666,-41.91666666666666,0,0,0,0,60,0.0
2024-03-05 00:30:00,40.71666388,-73.98767238,28,9.123860999,47.46265588,Yellow,Fog,1,86,41,304.6585152,11.15773866,High,2024-03-05,2024,3,March,5,1,Tuesday,10,1,0,30,0,Late Night,0,0,0,1,3.367295829986474,Below Median,2.3148951127387605,Very Slow,3.8807935194994836,Moderate Occupancy,0.5899374883443628,1.6950948528571428,0,1,0,0,1,2,1,2,3,2,1,40.95627874900964,-31.83241775000964,182.49241945672773,-154.49241945672773,145.91666666666666,-117.91666666666666,0,0,0,0,60,0.0
2024-03-05 00:35:00,40.7051839,-73.84307181,148,33.35516491,54.56483959,Yellow,Rain,0,22,14,306.7280476,14.32614669,Medium,2024-03-05,2024,3,March,5,1,Tuesday,10,1,0,35,0,Late Night,0,0,0,1,5.003946305945459,Below Median,3.5367523686461655,Slow,4.017550619744214,High Occupancy,2.712369377644495,0.3686813485810811,0,1,0,2,2,2,0,2,2,0,1,42.50816174258483,-9.152996832584833,117.06305084745763,30.93694915254237,145.91666666666666,2.083333333333343,0,0,0,0,60,0.0
2024-03-05 00:40:00,40.88297305,-73.94610346,172,34.51428428,51.02910092,Red,Rain,1,99,1,130.2738549,24.56348902,High,2024-03-05,2024,3,March,5,1,Tuesday,10,1,0,40,0,Late Night,0,0,0,1,5.153291594497779,At or Above Median,3.5699349896351342,Slow,3.9518031951221593,High Occupancy,3.370625719423316,0.2966808193023256,1,1,1,0,2,1,1,2,2,0,0,42.50816174258483,-7.993877462584834,182.49241945672773,-10.492419456727731,145.91666666666666,26.083333333333343,0,0,0,0,60,0.0
2024-03-05 00:45:00,40.72627975,-73.76531982,259,28.16929709,11.82481249,Yellow,Rain,0,52,40,125.9882764,12.11494484,High,2024-03-05,2024,3,March,5,1,Tuesday,10,1,0,45,0,Late Night,0,0,0,1,5.560681631015528,At or Above Median,3.3731166865718087,Slow,2.551381770287182,Low Occupancy,21.903095733571334,0.04565564667953668,1,1,1,0,2,2,0,2,2,1,0,42.50816174258483,-14.338864652584832,182.49241945672773,76.50758054327227,145.91666666666666,113.08333333333334,0,0,0,0,60,0.0
2024-03-05 00:50:00,40.65301752,-73.80270586,279,41.97012623,85.49587266,Green,Snow,0,24,11,81.05253749,15.83028003,High,2024-03-05,2024,3,March,5,1,Tuesday,10,1,0,50,0,Late Night,0,0,0,1,5.634789603169249,At or Above Median,3.760505135413494,Moderate,4.460096697886146,Very High Occupancy,3.2633154247050875,0.3064368195698925,1,1,1,0,3,0,0,2,1,3,0,43.232495734182976,-1.2623695041829777,182.49241945672773,96.50758054327227,145.91666666666666,133.08333333333334,0,0,0,0,60,0.0
2024-03-05 00:55:00,40.68629101,-73.99557618,75,31.51624728,81.31115939,Yellow,Snow,1,47,24,374.1415424,5.701583838,High,2024-03-05,2024,3,March,5,1,Tuesday,10,1,0,55,0,Late Night,0,0,0,1,4.330733340286331,Below Median,3.481739880726857,Slow,4.4105066925371545,Very High Occupancy,0.9223826171297199,1.0841487918666666,0,1,0,0,3,2,1,2,2,3,1,43.232495734182976,-11.716248454182974,182.49241945672773,-107.49241945672773,145.91666666666666,-70.91666666666666,0,0,0,0,60,0.0
2024-03-05 01:00:00,40.7205938,-73.74669277,163,69.14274535,91.00094501,Green,Snow,0,8,29,75.36920523,13.06642674,High,2024-03-05,2024,3,March,5,1,Tuesday,10,1,1,0,0,Late Night,0,0,0,1,5.099866427824199,At or Above Median,4.25053238494975,Fast,4.521798848844111,Very High Occupancy,1.7911901901907514,0.558288006196319,1,0,0,0,3,0,0,2,0,3,0,43.232495734182976,25.910249615817023,182.49241945672773,-19.49241945672773,160.69444444444446,2.305555555555543,0,0,0,0,60,0.0
2024-03-05 01:05:00,40.73314525,-73.70812329,120,62.41652802,91.45545207,Yellow,Snow,1,95,16,240.1368685,21.98176818,High,2024-03-05,2024,3,March,5,1,Tuesday,10,1,1,5,0,Late Night,0,0,0,1,4.795790545596741,Below Median,4.149724521790087,Fast,4.526726929268974,Very High Occupancy,1.3121142292113104,0.76212876725,0,0,0,0,3,2,1,2,0,3,1,43.232495734182976,19.184032285817025,182.49241945672773,-62.49241945672773,160.69444444444446,-40.69444444444446,0,0,0,0,60,0.0
2024-03-05 01:10:00,40.8366414,-73.90989118,295,73.24810396,17.35391651,Yellow,Fog,0,76,16,154.5779515,17.51321831,High,2024-03-05,2024,3,March,5,1,Tuesday,10,1,1,10,0,Late Night,0,0,0,1,5.69035945432406,At or Above Median,4.307412241464506,Fast,2.909842985514295,Low Occupancy,16.99904455746399,0.05882683562711865,1,0,0,0,1,2,0,2,0,1,0,40.95627874900964,32.29182521099035,182.49241945672773,112.50758054327227,160.69444444444446,134.30555555555554,0,0,0,0,60,0.0
2024-03-05 01:15:00,40.75600395,-73.91213657,64,70.19946631,63.3665753,Red,Snow,0,70,32,251.6014489,28.67365959,Medium,2024-03-05,2024,3,March,5,1,Tuesday,10,1,1,15,0,Late Night,0,0,0,1,4.174387269895637,Below Median,4.26548532274377,Fast,4.164594481293575,High Occupancy,1.0099961958966717,0.9901027390625,0,0,0,2,3,1,0,2,0,0,1,43.232495734182976,26.96697057581703,117.06305084745763,-53.06305084745763,160.69444444444446,-96.69444444444446,0,0,0,0,60,0.0
2024-03-05 01:20:00,40.88707296,-73.90902753,28,59.7917263,27.75128019,Red,Rain,0,19,12,180.4849003,5.814325467,Low,2024-03-05,2024,3,March,5,1,Tuesday,10,1,1,20,0,Late Night,0,0,0,1,3.367295829986474,Below Median,4.107453699120212,Moderate,3.358682294599828,Moderate Occupancy,1.0089624625709925,0.9911171496428571,0,0,0,1,2,1,0,2,1,2,1,42.50816174258483,17.28356455741517,53.389972144846794,-25.389972144846794,160.69444444444446,-132.69444444444446,0,0,0,0,60,0.0
2024-03-05 01:25:00,40.81286741,-73.85546932,240,71.72037176,51.82731349,Red,Rain,1,62,14,415.9720849,26.76075037,High,2024-03-05,2024,3,March,5,1,Tuesday,10,1,1,25,0,Late Night,0,0,0,1,5.484796933490655,At or Above Median,4.286621562067377,Fast,3.967028357905176,High Occupancy,4.630762890040743,0.21594713954166667,1,0,0,0,2,1,1,2,0,0,0,42.50816174258483,29.212210017415174,182.49241945672773,57.50758054327227,160.69444444444446,79.30555555555554,0,0,0,0,60,0.0
2024-03-05 01:30:00,40.75936567,-73.85476668,183,53.65963784,58.20012271,Green,Rain,0,54,43,160.7904628,7.839597643,Medium,2024-03-05,2024,3,March,5,1,Tuesday,10,1,1,30,0,Late Night,0,0,0,1,5.214935757608986,At or Above Median,4.001125554791913,Moderate,4.080923614691866,High Occupancy,3.14432326735553,0.318033457431694,1,0,0,2,2,0,0,2,1,0,0,42.50816174258483,11.15147609741517,117.06305084745763,65.93694915254237,160.69444444444446,22.305555555555543,0,0,0,0,60,0.0
2024-03-05 01:35:00,40.63148371,-73.71118302,68,15.20057334,57.96413681,Yellow,Fog,0,89,23,414.7084591,18.04550165,High,2024-03-05,2024,3,March,5,1,Tuesday,10,1,1,35,0,Late Night,0,0,0,1,4.23410650459726,Below Median,2.785046632970104,Very Slow,4.076929408411632,High Occupancy,1.1731391812647265,0.8524137766176471,0,1,0,0,1,2,0,2,3,0,1,40.95627874900964,-25.755705409009643,182.49241945672773,-114.49241945672773,160.69444444444446,-92.69444444444446,0,0,0,0,60,0.0
2024-03-05 01:40:00,40.63975646,-73.80902977,274,58.66834974,88.89551477,Red,Snow,0,1,38,303.4832297,14.68462009,High,2024-03-05,2024,3,March,5,1,Tuesday,10,1,1,40,0,Late Night,0,0,0,1,5.616771097666572,At or Above Median,4.0888017247077695,Moderate,4.498648048909268,Very High Occupancy,3.0822702439928733,0.3244361852919708,1,0,0,0,3,1,0,2,1,3,0,43.232495734182976,15.43585400581702,182.49241945672773,91.50758054327227,160.69444444444446,113.30555555555554,0,0,0,0,60,0.0
